id,num_user,num_critic,imdb_score,num_votes,facebook_likes
1780,560,150,7.1,137854,3000
1781,1722,703,8.1,995415,123000
1782,57,43,6.6,3665,0
1783,274,113,6.3,42705,885
1784,236,144,8.1,54057,0
1785,118,29,6.7,25450,0
1786,698,500,7.8,518537,54000
1787,121,81,6.1,16372,311
1788,630,492,6.2,182899,60000
1789,316,150,7.1,155262,0
1790,267,130,6.9,75280,0
1791,23,73,6.4,5695,0
1792,200,256,5.6,30219,22000
1793,1055,367,5.8,283418,13000
1794,162,81,5.4,68406,0
1795,458,109,8.1,104908,18000
1796,328,160,6.5,149680,0
1797,22,56,6.1,5385,0
1798,578,111,3.3,34219,0
1799,292,82,7.6,43378,0
1800,217,86,5.0,16300,720
1801,50,38,5.5,3340,566
1802,21,17,6.5,1038,51
1803,345,197,7.7,52286,24000
1804,138,219,7.1,44788,23000
1805,513,230,8.0,152306,16000
1806,28,11,7.2,2039,81
1807,559,224,6.7,158267,0
1808,302,423,6.4,60926,23000
1809,148,63,7.3,41361,0
1810,27,78,7.3,5166,815
1811,,,7.2,6,0
1812,1,1,5.3,207,212
1813,19,9,6.6,4204,0
1814,370,150,5.9,191912,0
1815,33,6,7.2,3157,337
1816,241,104,7.6,143696,0
1817,54,41,7.1,3258,359
1818,15,18,5.7,6025,995
1819,87,193,7.3,21086,0
1820,122,135,6.7,85086,0
1821,165,95,5.7,19176,956
1822,157,157,5.9,35990,0
1823,49,41,6.1,8146,181
1824,137,174,6.0,46239,0
1825,11,7,4.1,1084,437
1826,26,111,7.9,7025,0
1827,197,84,7.1,107923,0
1828,158,260,5.9,60596,13000
1829,174,122,7.2,82232,0
1830,126,141,6.3,27130,14000
1831,114,36,5.5,60293,669
1832,749,101,6.9,149222,0
1833,548,229,7.3,119286,0
1834,260,146,3.9,27664,1000
1835,482,186,6.7,121058,3000
1836,70,230,6.6,20616,0
1837,548,175,6.8,114321,0
1838,6,2,3.2,192,239
1839,108,69,7.2,22124,0
1840,407,169,5.2,49739,0
1841,411,196,5.6,44966,0
1842,161,70,6.9,8039,625
1843,291,107,4.7,12856,299
1844,85,95,6.1,9465,0
1845,24,47,4.4,2508,788
1846,407,215,8.5,259379,39000
1847,28,48,5.8,6025,0
1848,83,95,7.0,6690,284
1849,974,422,6.6,286095,0
1850,2277,219,8.6,881236,22000
1851,376,79,6.0,56403,0
1852,268,108,5.9,106909,0
1853,74,114,5.2,9376,0
1854,213,90,7.2,40511,0
1855,859,246,8.0,395921,19000
1856,160,191,6.4,63390,0
1857,123,56,4.6,24038,411
1858,1083,406,8.2,467234,27000
1859,241,183,8.3,109335,0
1860,15,26,6.9,603,122
1861,81,67,6.0,19737,901
1862,54,16,5.3,2580,710
1863,160,64,7.0,13892,915
1864,152,77,5.7,53687,1000
1865,8,16,5.2,1004,143
1866,627,198,6.4,284852,0
1867,44,61,5.6,5747,246
1868,1171,590,7.8,395573,92000
1869,62,31,7.3,6350,357
1870,34,68,6.3,2603,952
1871,68,16,6.6,9503,0
1872,2319,209,7.6,224013,10000
1873,374,321,6.0,176606,25000
1874,95,168,6.4,59805,0
1875,1470,282,8.7,911097,33000
1876,5,12,5.4,522,84
1877,463,333,6.3,79461,10000
1878,159,79,7.5,25019,0
1879,9,3,4.1,143,13
1880,1191,318,7.9,157857,12000
1881,181,128,6.6,49676,0
1882,345,377,7.8,272534,40000
1883,132,188,7.0,166791,0
1884,67,15,6.6,2498,376
1885,226,119,6.6,9649,1000
1886,302,136,6.1,43575,0
1887,217,153,5.5,22639,300
1888,368,140,3.8,38398,0
1889,136,160,4.8,16411,0
1890,206,112,7.9,35464,0
1891,278,136,6.7,49311,0
1892,17,50,6.4,1213,0
1893,263,142,6.7,82819,0
1894,431,117,7.5,259519,11000
1895,37,44,5.8,2045,339
1896,164,285,5.4,21468,12000
1897,73,76,5.1,18313,985
1898,35,113,6.3,11816,0
1899,140,46,7.1,5158,196
1900,226,180,7.5,41999,0
1901,48,69,4.7,14621,0
1902,22,2,5.8,275,141
1903,364,93,3.6,21506,0
1904,260,271,7.0,101287,31000
1905,287,192,6.4,94292,13000
1906,50,23,7.0,11623,643
1907,845,488,7.6,243834,144000
1908,18,16,6.4,704,100
1909,372,171,6.6,244840,0
1910,134,136,6.1,41638,13000
1911,38,52,5.7,15310,3000
1912,738,516,7.0,536314,63000
1913,117,85,7.0,21606,0
1914,88,144,6.5,33473,0
1915,139,60,6.4,78343,0
1916,1,2,9.1,246,0
1917,93,70,5.9,30842,0
1918,317,161,8.1,103493,17000
1919,98,222,6.7,19616,0
1920,2,,7.1,39,32
1921,614,151,4.1,26905,0
1922,629,217,7.8,290949,13000
1923,87,60,4.8,25086,1000
1924,97,46,5.8,11913,616
1925,704,408,8.3,665575,27000
1926,27,35,6.5,746,88
1927,339,119,6.1,122187,0
1928,335,173,7.4,54643,0
1929,1107,398,8.1,372990,16000
1930,130,64,6.6,91176,0
1931,65,19,6.3,3942,0
1932,851,147,8.3,537442,19000
1933,346,327,6.5,136954,32000
1934,213,77,4.3,51349,0
1935,666,112,2.3,89687,0
1936,260,107,5.3,45500,1000
1937,239,248,6.6,42372,29000
1938,52,193,6.8,12796,0
1939,13,17,6.6,2116,0
1940,668,256,7.5,149293,10000
1941,10,22,4.0,1415,118
1942,369,124,8.1,101627,0
1943,535,152,7.4,69831,0
1944,67,38,6.0,4387,204
1945,426,101,5.5,47814,0
1946,411,227,6.4,86152,0
1947,144,256,7.7,85589,0
1948,532,250,7.6,155496,0
1949,137,109,7.0,34224,10000
1950,69,60,5.0,8560,177
1951,49,54,5.2,8023,591
1952,389,410,7.9,275869,36000
1953,531,195,6.6,147504,0
1954,467,193,7.6,328159,3000
1955,83,9,6.0,3709,0
1956,92,81,5.6,14147,401
1957,274,138,6.2,88132,0
1958,752,539,8.0,514125,82000
1959,633,109,7.7,305929,0
1960,396,254,6.0,62770,0
1961,156,226,8.2,80429,37000
1962,780,181,8.9,503509,20000
1963,143,183,7.7,51353,13000
1964,27,32,5.5,5159,143
1965,203,325,6.3,64682,0
1966,537,252,7.8,113451,0
1967,553,445,7.7,386217,26000
1968,7,9,4.6,742,479
1969,376,193,6.3,140780,0
1970,423,261,6.3,138582,37000
1971,290,36,4.0,38203,0
1972,1,,7.4,299,367
1973,280,151,6.0,48999,0
1974,201,217,7.1,88037,10000
1975,207,131,6.9,69576,2000
1976,16,9,5.6,4068,754
1977,106,20,6.7,9352,0
1978,50,72,6.3,37700,0
1979,199,168,7.4,89547,0
1980,74,152,7.3,26156,0
1981,3,6,7.1,122,181
1982,349,104,7.8,128334,0
1983,2,,4.3,24,85
1984,477,149,8.3,515306,0
1985,119,121,5.6,23424,0
1986,201,54,7.5,82743,7000
1987,45,85,4.5,8860,279
1988,491,348,5.9,167089,62000
1989,216,63,6.4,69197,0
1990,1377,186,8.5,782610,30000
1991,632,226,7.8,174591,0
1992,49,12,7.2,7295,504
1993,12,5,3.2,408,211
1994,1504,274,7.8,382255,11000
1995,99,61,7.0,5016,305
1996,255,89,8.0,55816,7000
1997,36,25,2.1,8707,244
1998,273,103,7.1,136667,13000
1999,253,164,6.9,194249,0
2000,378,327,7.7,270441,40000
2001,414,143,8.0,63733,0
2002,1676,280,6.4,305340,0
2003,243,117,6.1,31788,0
2004,383,389,6.6,166137,38000
2005,1,2,5.1,118,32
2006,227,83,6.3,88225,0
2007,1912,334,6.8,383427,0
2008,237,239,7.4,146364,27000
2009,134,194,7.8,40481,0
2010,432,357,5.8,89442,0
2011,121,184,4.9,53160,0
2012,50,76,5.3,5917,177
2013,1,1,6.6,25,71
2014,135,222,5.7,38202,41000
2015,115,181,6.3,17533,12000
2016,95,51,5.5,3972,655
2017,40,19,5.0,1555,98
2018,890,202,6.3,248045,0
2019,129,74,7.0,16299,1000
2020,177,66,3.5,20310,0
2021,289,170,5.9,100001,0
2022,157,62,6.9,9323,970
2023,14,88,5.6,2894,0
2024,37,111,7.1,9230,0
2025,79,27,6.0,87538,0
2026,3,13,4.2,122,4
2027,17,40,4.4,1633,0
2028,169,61,5.6,21102,1000
2029,32,32,4.6,1263,352
2030,181,112,8.0,37594,0
2031,45,48,8.3,4849,226
2032,445,141,6.8,101899,0
2033,360,266,7.6,307029,6000
2034,194,56,6.6,24438,0
2035,38,44,6.5,6808,227
2036,39,64,5.1,3650,0
2037,15,11,5.3,2301,439
2038,524,156,7.4,91860,14000
2039,162,91,7.8,21316,0
2040,222,118,7.0,54657,0
2041,389,184,7.3,116642,5000
2042,105,160,7.4,36894,0
2043,9,1,7.1,67,10
2044,140,97,5.8,61018,0
2045,56,50,5.6,5494,255
2046,289,131,6.6,124641,0
2047,495,190,6.4,58658,0
2048,205,45,4.3,8560,797
2049,190,35,5.3,11439,901
2050,4,15,6.3,760,209
2051,735,278,7.7,166269,0
2052,156,58,7.9,45703,0
2053,437,124,6.7,111649,0
2054,17,13,6.1,1435,266
2055,120,140,5.4,72867,0
2056,83,76,4.4,14888,747
2057,660,212,3.3,87451,0
2058,210,61,6.8,57578,0
2059,138,127,6.9,25474,0
2060,171,94,4.3,39391,374
2061,58,88,6.2,5931,0
2062,71,118,7.7,22811,11000
2063,701,406,7.6,303185,82000
2064,395,121,8.1,183288,22000
2065,399,113,5.9,38076,0
2066,147,325,7.0,55539,20000
2067,460,373,8.1,318955,75000
2068,2335,208,6.7,271592,0
2069,245,180,5.8,113483,0
2070,363,209,6.6,86422,0
2071,329,57,7.5,112175,11000
2072,38,22,5.8,4756,624
2073,22,29,6.1,708,93
2074,168,57,6.1,24834,934
2075,227,277,5.9,83788,20000
2076,318,109,7.3,189923,0
2077,197,222,6.4,147317,12000
2078,148,60,4.9,27648,0
2079,51,63,7.3,5153,687
2080,645,236,7.6,295375,15000
2081,10,17,3.3,1285,721
2082,1065,132,8.4,736638,17000
2083,15,6,7.0,876,259
2084,42,30,5.2,12372,0
2085,962,220,7.6,209133,0
2086,43,33,5.9,4564,227
2087,4,12,6.1,91,27
2088,111,54,6.3,10413,579
2089,303,177,7.0,85198,0
2090,8,22,6.2,605,679
2091,201,94,6.9,55101,3000
2092,175,94,7.3,126464,0
2093,255,103,5.5,74274,0
2094,1426,237,6.1,242188,0
2095,27,94,7.4,15060,0
2096,196,104,7.1,56595,641
2097,362,93,6.8,87785,0
2098,20,101,5.7,2410,784
2099,22,7,2.0,3279,0
2100,356,360,5.9,61995,33000
2101,44,55,4.5,11092,167
2102,4,5,7.4,1418,30
2103,612,144,5.1,66382,0
2104,69,115,8.5,22457,26000
2105,106,41,6.0,9673,0
2106,212,351,7.5,73249,36000
2107,78,39,7.3,2794,0
2108,83,28,6.7,14015,831
2109,253,203,6.9,14985,2000
2110,85,45,5.8,4377,309
2111,102,118,6.5,52908,0
2112,247,76,6.5,37885,0
2113,47,66,5.3,5012,254
2114,24,40,5.9,3299,191
2115,87,54,7.3,3479,180
2116,773,536,8.3,345198,118000
2117,209,255,6.3,25750,0
2118,429,263,8.0,66610,0
2119,124,280,7.7,55516,29000
2120,666,251,6.1,149019,0
2121,130,46,8.5,27882,0
2122,127,101,6.7,21767,0
2123,26,35,7.2,4391,278
2124,207,103,7.7,67825,0
2125,183,49,5.4,18711,0
2126,815,283,8.0,479166,0
2127,144,166,5.5,83506,0
2128,301,289,7.0,316671,35000
2129,6,78,7.3,408,21000
2130,10,9,2.6,332,200
2131,186,240,7.0,165333,19000
2132,190,345,6.5,80617,36000
2133,339,140,6.6,53415,0
2134,112,93,7.1,10680,562
2135,1441,224,7.6,297250,11000
2136,289,269,7.1,88451,0
2137,157,189,6.5,105556,17000
2138,889,270,7.9,355810,15000
2139,57,61,7.1,5744,381
2140,105,40,7.1,27646,0
2141,160,120,5.5,28570,0
2142,10,70,6.1,1738,278
2143,100,70,6.2,14637,619
2144,30,7,3.3,397,32
2145,644,240,5.6,63363,0
2146,86,212,7.5,29248,0
2147,36,70,5.8,10103,0
2148,41,62,5.1,14280,0
2149,21,43,5.8,6797,0
2150,237,96,5.5,17328,673
2151,248,132,7.1,90070,11000
2152,65,165,6.7,32003,0
2153,21,44,7.1,2081,224
2154,1,1,6.8,78,267
2155,273,122,8.2,149444,0
2156,83,32,5.3,1622,30
2157,99,134,7.1,43965,19000
2158,162,242,6.6,77305,11000
2159,6,6,5.0,60,1000
2160,869,242,7.2,222018,11000
2161,179,122,4.9,32049,988
2162,147,55,5.0,34471,0
2163,1308,174,2.4,65464,0
2164,195,161,6.6,22773,0
2165,698,358,6.5,203154,45000
2166,371,143,7.0,72639,19000
2167,112,189,7.1,12241,0
2168,895,308,8.1,613473,19000
2169,20,5,5.5,372,18
2170,119,216,7.5,32507,15000
2171,209,127,7.2,92702,0
2172,241,302,7.7,88682,0
2173,297,365,7.2,111658,20000
2174,161,114,6.3,20576,652
2175,333,153,8.1,80193,3000
2176,455,371,6.2,65299,27000
2177,217,96,6.4,117606,0
2178,258,98,8.1,65951,5000
2179,148,135,5.2,26609,0
2180,351,320,6.1,127258,56000
2181,52,47,7.6,4976,989
2182,58,85,5.4,11634,227
2183,21,12,6.4,867,109
2184,611,201,8.0,338383,32000
2185,331,349,7.9,119928,76000
2186,1,1,6.9,197,126
2187,84,44,4.7,8983,316
2188,8,21,7.4,474,203
2189,140,36,5.7,50125,0
2190,90,28,7.0,8616,758
2191,154,218,6.4,47968,35000
2192,409,141,7.5,75973,0
2193,142,66,5.3,19706,448
2194,561,444,5.3,108683,25000
2195,197,80,7.3,11550,489
2196,119,120,5.3,32157,913
2197,475,440,5.7,83234,30000
2198,10,24,6.6,601,22
2199,385,133,7.3,125421,0
2200,36,39,6.2,2636,365
2201,59,108,6.7,9334,447
2202,696,556,7.7,479453,74000
2203,70,112,4.8,8589,0
2204,380,198,5.5,156348,0
2205,165,213,6.4,74691,0
2206,173,64,4.9,12324,580
2207,307,158,5.9,25332,0
2208,284,78,4.7,27486,0
2209,226,127,6.4,49405,2000
2210,46,49,7.1,2877,903
2211,31,129,6.3,3174,512
2212,100,34,6.6,23928,0
2213,156,212,6.5,58871,0
2214,867,181,6.9,128593,0
2215,411,131,6.4,86902,0
2216,94,71,6.1,22753,0
2217,261,254,5.4,31089,20000
2218,79,32,4.3,16194,319
2219,202,136,6.1,67707,0
2220,49,45,6.3,4693,0
2221,210,194,7.5,41496,0
2222,92,63,7.7,25498,0
2223,668,256,7.5,149285,10000
2224,742,576,7.8,496749,55000
2225,190,129,7.2,28855,0
2226,74,25,7.7,2164,0
2227,315,129,8.0,112671,14000
2228,117,50,6.2,31817,0
2229,713,316,6.7,299852,0
2230,351,94,7.2,190439,0
2231,172,66,5.3,27580,0
2232,7,9,7.2,955,68
2233,144,173,6.0,85629,14000
2234,50,121,6.3,8014,314
2235,916,235,5.7,42256,0
2236,1885,738,7.8,582917,147000
2237,241,83,7.6,63931,0
2238,261,368,7.4,135286,27000
2239,277,305,7.5,147128,44000
2240,39,41,6.6,10706,0
2241,130,46,5.9,10182,810
2242,191,78,7.1,86347,0
2243,27,50,6.4,1275,0
2244,512,432,7.4,365104,35000
2245,162,75,4.1,24216,401
2246,840,242,7.8,254404,0
2247,71,27,6.5,12278,758
2248,98,66,7.8,13269,1000
2249,114,66,4.5,13190,616
2250,911,297,8.2,258078,23000
2251,348,283,6.3,148280,11000
2252,857,172,6.7,120416,10000
2253,85,169,6.5,64387,15000
2254,23,51,7.3,4702,0
2255,40,68,3.7,3313,2000
2256,72,52,5.3,7412,0
2257,133,178,5.8,67296,0
2258,250,166,6.8,127345,0
2259,61,43,6.4,1894,108
2260,109,146,4.4,19586,4000
2261,127,69,6.7,17983,0
2262,76,115,5.8,12520,0
2263,108,211,7.1,21223,13000
2264,1,17,6.1,1673,348
2265,59,35,6.5,4152,328
2266,109,82,6.5,13915,0
2267,196,69,7.7,78392,0
2268,509,462,6.4,139749,29000
2269,189,159,6.1,15531,0
2270,196,65,6.9,22246,0
2271,672,191,6.2,151580,0
2272,141,105,5.4,41663,531
2273,315,226,5.2,80870,0
2274,235,122,8.0,147566,0
2275,69,22,6.3,8118,0
2276,279,241,6.6,67822,0
2277,4,7,6.9,296,89
2278,123,76,4.4,23473,8000
2279,99,143,6.5,17757,982
2280,138,83,6.3,32416,0
2281,36,57,7.0,11704,702
2282,79,105,6.9,13727,973
2283,32,21,6.2,881,323
2284,99,159,6.4,58498,0
2285,149,111,6.7,59900,0
2286,170,211,7.3,44864,13000
2287,281,120,6.3,58023,0
2288,657,314,6.1,128694,51000
2289,323,161,5.7,59435,0
2290,87,205,6.4,9427,0
2291,1439,366,6.0,323207,0
2292,36,108,7.7,10111,0
2293,2528,315,7.7,793059,26000
2294,233,94,8.0,78454,5000
2295,73,163,7.2,11158,0
2296,166,111,5.9,19715,515
2297,44,13,3.3,1207,40
2298,801,447,7.7,435864,36000
2299,26,10,5.0,1510,0
2300,194,95,6.8,12375,846
2301,26,115,7.3,29203,0
2302,100,72,6.4,7736,0
2303,1058,304,8.0,284252,18000
2304,225,153,7.7,114407,11000
2305,751,377,5.9,202382,44000
2306,491,96,8.0,277451,23000
2307,5,19,7.0,1470,121
2308,292,80,7.8,171882,14000
2309,271,270,5.0,52642,24000
2310,178,225,6.9,146766,0
2311,263,97,7.3,18697,578
2312,157,117,6.7,23940,688
2313,695,369,4.3,110486,41000
2314,199,337,7.0,54104,38000
2315,381,183,6.7,56813,0
2316,190,98,5.5,21283,361
2317,313,159,4.2,31124,764
2318,365,70,6.1,57040,0
2319,23,46,7.1,10175,0
2320,143,168,6.6,58509,0
2321,256,258,6.6,75201,0
2322,123,165,7.3,63084,0
2323,585,357,7.0,230931,0
2324,975,584,6.7,136367,39000
2325,28,21,4.8,6691,366
2326,184,110,5.6,32412,0
2327,81,42,7.9,7998,808
2328,409,474,8.1,195333,80000
2329,420,148,7.9,142416,0
2330,172,138,5.4,39782,11000
2331,236,71,7.4,99558,0
2332,21,33,4.8,1355,275
2333,172,233,7.9,44763,14000
2334,622,192,6.5,124242,4000
2335,515,191,7.9,385871,0
2336,131,124,7.8,69676,31000
2337,202,50,7.6,22697,0
2338,316,142,7.1,269858,0
2339,382,92,8.0,186485,0
2340,398,370,7.8,106221,65000
2341,220,152,6.3,65979,999
2342,1051,221,7.7,394317,23000
2343,26,33,5.8,1231,49
2344,27,15,6.5,3015,850
2345,312,346,6.9,59545,18000
2346,,,9.5,10,0
2347,108,133,5.6,37493,0
2348,78,190,7.1,35446,0
2349,26,24,8.1,891,363
2350,539,144,5.4,190786,0
2351,267,106,6.0,16832,701
2352,428,141,6.3,211296,0
2353,692,193,6.9,255447,0
2354,72,6,5.1,4167,0
2355,180,101,5.5,20201,0
2356,157,95,7.2,11622,1000
2357,87,32,6.9,6304,403
2358,3,12,6.2,683,874
2359,89,43,6.5,59569,0
2360,35,42,4.0,1771,835
2361,13,16,8.3,496,110
2362,221,265,6.7,87203,25000
2363,283,62,7.8,35130,0
2364,37,78,6.7,2720,57
2365,140,69,6.8,30083,0
2366,414,284,6.1,57873,0
2367,69,29,5.9,39798,0
2368,131,279,5.7,39247,10000
2369,482,175,6.0,141414,0
2370,147,203,7.3,33856,34000
2371,175,34,7.0,15401,10000
2372,13,10,6.1,1262,224
2373,133,40,7.5,22800,667
2374,876,388,7.6,332065,16000
2375,156,172,5.4,44130,0
2376,918,433,6.4,327367,83000
2377,310,313,6.4,213863,59000
2378,259,145,7.8,107408,0
2379,214,164,5.6,81523,0
2380,37,102,6.4,5147,0
2381,369,198,6.0,57446,0
2382,329,288,6.1,195043,27000
2383,2121,245,6.7,364948,0
2384,120,77,6.9,70076,14000
2385,88,96,6.4,8427,1000
2386,180,137,7.1,13505,0
2387,1106,575,7.0,381148,83000
2388,164,46,4.8,30771,0
2389,156,54,6.5,22570,0
2390,44,83,5.9,20615,0
2391,340,123,6.9,109894,0
2392,100,81,6.5,9502,812
2393,2,27,3.6,133,135
2394,190,77,7.6,73193,0
2395,209,105,5.2,27548,0
2396,89,37,6.6,17859,911
2397,258,112,8.0,76398,0
2398,131,202,7.7,53508,4000
2399,3,20,6.7,465,503
2400,6,2,6.0,192,41
2401,56,109,7.3,19440,0
2402,353,120,7.0,91093,0
2403,33,9,5.2,5975,0
2404,23,50,7.7,16701,0
2405,33,14,7.8,4438,361
2406,337,145,6.7,123940,0
2407,30,23,6.5,8295,720
2408,271,107,6.5,90938,0
2409,351,322,7.2,103589,35000
2410,86,72,5.3,8546,859
2411,1,1,6.1,57,0
2412,102,25,6.9,25122,0
2413,46,51,5.3,9517,319
2414,301,113,4.2,16474,785
2415,,,6.1,33,3
2416,92,74,6.3,23546,819
2417,108,56,6.7,14618,447
2418,88,35,5.6,22955,0
2419,403,99,5.1,46158,0
2420,112,74,5.5,45775,462
2421,194,82,7.3,81026,0
2422,8,1,6.6,745,50
2423,208,124,6.2,36223,0
2424,2,17,6.2,132,87
2425,260,198,6.5,86251,58000
2426,130,82,4.7,10132,390
2427,199,92,6.8,32357,3000
2428,522,393,7.5,273921,36000
2429,485,371,6.8,218711,27000
2430,201,121,7.1,23986,0
2431,3,63,7.8,550,599
2432,162,44,6.0,12077,433
2433,119,29,7.9,34449,2000
2434,48,11,5.8,7748,0
2435,31,40,6.1,4339,593
2436,524,156,7.4,91863,14000
2437,185,191,6.4,146899,0
2438,105,53,5.4,12007,507
2439,1206,372,7.9,361767,17000
2440,881,387,7.5,414345,10000
2441,199,222,6.9,72693,0
2442,202,156,4.2,44891,12000
2443,267,85,3.4,30651,1000
2444,206,194,6.2,105902,0
2445,19,6,6.6,2727,296
2446,31,24,4.6,2189,0
2447,57,91,6.6,8058,0
2448,23,19,5.1,922,107
2449,14,11,5.6,3122,559
2450,139,86,6.1,34473,0
2451,10,1,7.5,314,26000
2452,1768,252,8.0,235992,16000
2453,178,98,6.8,20113,0
2454,247,123,6.6,35565,2000
2455,242,112,6.8,39847,0
2456,85,27,6.5,3203,650
2457,396,288,5.8,119622,0
2458,137,46,5.0,8962,676
2459,209,177,6.1,47574,0
2460,14,66,6.0,1219,120
2461,294,300,5.1,92712,6000
2462,20,25,6.3,781,157
2463,588,432,7.1,203458,46000
2464,8,21,5.4,1197,0
2465,495,111,8.4,221000,12000
2466,828,279,7.6,83374,0
2467,54,106,6.1,9006,0
2468,33,73,6.2,22304,894
2469,58,100,6.6,9003,532
2470,178,245,6.2,168717,24000
2471,14,7,2.2,634,150
2472,18,3,3.1,610,606
2473,268,264,5.5,45603,0
2474,286,50,6.9,42296,12000
2475,18,5,5.4,508,61
2476,95,184,5.6,52069,0
2477,238,235,6.1,124185,11000
2478,71,97,5.4,29971,0
2479,782,354,7.2,336235,0
2480,331,287,4.3,87745,18000
2481,504,372,7.5,67654,0
2482,630,492,6.2,182910,60000
2483,899,257,6.9,263336,0
2484,39,26,5.4,10196,0
2485,524,130,2.7,56451,0
2486,38,66,5.7,5228,0
2487,90,81,7.0,15412,0
2488,391,196,7.5,240241,0
2489,12,29,6.0,5865,1000
2490,208,56,6.7,19568,0
2491,219,105,7.7,31429,0
2492,26,8,5.8,3924,368
2493,164,40,6.7,48225,0
2494,695,369,4.3,110486,41000
2495,491,253,6.9,186982,0
2496,51,117,6.2,14757,0
2497,419,140,5.6,105585,0
2498,127,185,4.8,20837,10000
2499,359,99,7.5,39105,0
2500,50,28,6.7,5648,329
2501,126,223,6.3,29967,0
2502,31,4,5.1,1123,638
2503,911,203,5.9,115050,4000
2504,405,134,6.4,63330,0
2505,81,41,7.6,22105,14000
2506,70,31,5.4,2877,111
2507,129,65,6.1,30092,0
2508,53,53,7.1,9177,821
2509,282,100,4.8,14596,589
2510,56,12,4.4,1900,0
2511,154,63,6.8,42892,0
2512,44,94,5.8,32951,6000
2513,532,486,7.1,414070,63000
2514,227,228,6.3,106446,11000
2515,263,111,7.4,283480,0
2516,309,332,6.3,94241,25000
2517,243,131,7.1,167967,20000
2518,347,151,5.5,111526,0
2519,289,146,6.8,72591,0
2520,41,10,5.5,1978,209
2521,139,163,5.6,62198,0
2522,1273,174,8.9,865020,41000
2523,33,30,4.3,3104,774
2524,31,5,6.4,859,119
2525,483,183,5.8,102167,0
2526,58,46,6.0,19622,931
2527,1360,362,4.1,220020,101000
2528,45,130,6.6,13223,0
2529,26,23,5.2,8008,504
2530,68,44,6.7,3142,115
2531,2417,294,8.7,1100446,10000
2532,431,129,7.6,121937,15000
2533,32,58,7.0,1555,131
2534,83,53,6.6,4687,290
2535,156,93,5.9,46451,0
2536,68,50,5.4,15814,503
2537,11,45,5.8,2522,407
2538,463,360,6.7,304318,52000
2539,2238,208,9.2,1155770,43000
2540,29,81,7.3,8667,0
2541,129,171,8.3,55382,63000
2542,73,85,6.7,12304,799
2543,244,124,8.0,260939,0
2544,153,82,5.8,21034,23000
2545,548,118,6.6,176169,0
2546,974,309,7.9,483756,29000
2547,270,195,7.0,38142,0
2548,94,59,5.4,19829,779
2549,709,181,7.8,161471,0
2550,1,1,7.1,57,2
2551,248,79,3.7,60573,894
2552,363,75,6.7,182802,13000
2553,50,38,6.3,5137,688
2554,509,487,7.7,301149,78000
2555,28,6,2.8,1612,297
2556,22,43,7.3,2776,285
2557,1262,472,8.0,531737,22000
2558,125,96,6.2,10624,0
2559,14,11,6.2,706,229
2560,6,16,6.9,190,33
2561,824,298,7.6,176936,0
2562,264,415,6.7,173530,40000
2563,267,125,6.7,45296,0
2564,280,138,7.8,82476,0
2565,167,92,6.1,19709,0
2566,8,9,4.8,162,724
2567,142,124,7.0,23864,0
2568,35,20,6.4,5561,745
2569,289,175,7.3,403014,0
2570,5,2,5.6,606,706
2571,382,89,7.8,113068,0
2572,105,192,6.5,64646,0
2573,471,414,7.1,204327,32000
2574,29,104,5.9,4124,916
2575,50,16,5.1,2919,181
2576,105,62,5.3,10446,279
2577,258,148,4.7,24969,0
2578,1,1,6.3,28,73
2579,62,12,2.3,5143,724
2580,61,12,6.1,13830,680
2581,50,83,3.5,10161,657
2582,138,77,5.8,13210,269
2583,14,6,6.7,1984,278
2584,259,73,7.5,154487,0
2585,141,215,6.5,34263,0
2586,123,55,7.0,20660,0
2587,32,52,2.9,12339,256
2588,326,169,6.4,60165,0
2589,1,,7.8,36,4
2590,103,53,5.4,56168,5000
2591,97,60,5.9,60476,0
2592,55,97,5.5,13866,488
2593,252,398,7.1,75176,26000
2594,281,110,6.9,57100,0
2595,949,181,5.6,60467,0
2596,988,187,6.7,272223,14000
2597,108,97,6.2,67653,0
2598,338,85,4.1,14747,858
2599,373,114,7.2,260981,0
2600,34,20,3.9,4995,160
2601,69,61,7.3,4767,186
2602,192,216,7.3,45449,23000
2603,667,589,7.4,428916,75000
2604,45,86,7.3,16673,0
2605,621,144,7.8,200293,16000
2606,420,378,7.6,280228,29000
2607,301,160,5.9,58416,0
2608,57,88,6.7,4423,594
2609,205,122,5.4,84325,0
2610,247,292,5.5,27260,0
2611,503,412,5.3,165618,66000
2612,128,252,6.1,33107,27000
2613,492,233,5.9,98472,0
2614,34,26,6.4,5557,294
2615,24,11,5.3,553,86
2616,491,220,4.9,36372,3000
2617,110,139,6.0,28109,0
2618,25,133,6.5,5863,0
2619,178,39,8.5,30977,10000
2620,160,97,3.6,8294,342
2621,53,35,7.8,3753,279
2622,8,8,5.3,436,31
2623,92,71,6.5,5254,141
2624,1,1,6.7,6,14
2625,108,189,6.0,67191,14000
2626,34,11,5.1,2870,77
2627,97,110,5.9,26100,484
2628,20,23,3.8,1520,204
2629,140,190,5.8,27117,7000
2630,415,273,7.5,136104,0
2631,809,198,8.5,732212,39000
2632,349,108,5.4,16747,1000
2633,114,90,6.8,50919,0
2634,116,80,5.5,34561,1000
2635,131,62,7.3,98348,0
2636,36,92,5.4,6147,0
2637,2,7,7.5,48,26
2638,239,248,6.6,42372,29000
2639,100,158,6.6,22369,21000
2640,110,112,7.9,44151,0
