id,film_id,person_id,role
9683,1805,5429,a
9684,3841,5430,a
9685,2331,5432,a
9686,4410,5434,a
9687,4705,5434,a
9688,4593,5434,a
9689,3566,5435,a
9690,4781,5436,a
9691,570,5437,a
9692,1431,5437,a
9693,1858,5438,a
9694,1071,5438,a
9695,874,5438,a
9696,1067,5438,a
9697,876,5438,a
9698,678,5438,a
9699,4620,5439,a
9700,1493,5440,a
9701,5013,5440,a
9702,126,5442,a
9703,2208,5442,a
9704,925,5442,a
9705,3578,5443,a
9706,3883,5445,a
9707,645,5445,a
9708,3213,5445,a
9709,2357,5445,a
9710,4470,5445,a
9711,4759,5446,a
9712,3341,5447,a
9713,3064,5448,a
9714,1342,5448,a
9715,3075,5449,a
9716,4698,5451,a
9717,4933,5453,a
9718,1529,5455,a
9719,637,5455,a
9720,303,5456,a
9721,3459,5457,a
9722,4214,5458,a
9723,1917,5458,a
9724,521,5458,a
9725,680,5458,a
9726,3987,5458,a
9727,423,5459,a
9728,2753,5460,a
9729,4078,5461,a
9730,2201,5461,a
9731,2241,5461,a
9732,2322,5461,a
9733,4985,5462,a
9734,5041,5463,a
9735,2784,5464,a
9736,3430,5466,a
9737,1827,5467,a
9738,684,5467,a
9739,1999,5467,a
9740,2731,5467,a
9741,2464,5467,a
9742,2958,5468,a
9743,3903,5469,a
9744,4114,5470,a
9745,348,5470,a
9746,4113,5470,a
9747,3791,5471,a
9748,3364,5472,a
9749,2619,5473,a
9750,3872,5474,a
9751,1653,5475,a
9752,4116,5476,a
9753,4314,5477,a
9754,2920,5477,a
9755,561,5477,a
9756,2429,5477,a
9757,1966,5477,a
9758,4762,5477,a
9759,4160,5478,a
9760,2992,5478,a
9761,943,5478,a
9762,2881,5479,a
9763,3797,5480,a
9764,2512,5481,a
9765,4700,5482,a
9766,1644,5482,a
9767,2967,5482,a
9768,356,5483,a
9769,3013,5485,a
9770,3730,5486,a
9771,4402,5486,a
9772,3436,5486,a
9773,1312,5486,a
9774,2852,5486,a
9775,414,5486,a
9776,257,5486,a
9777,1760,5486,a
9778,2029,5486,a
9779,2598,5486,a
9780,1178,5486,a
9781,2418,5486,a
9782,3065,5486,a
9783,742,5487,a
9784,1144,5488,a
9785,4948,5490,a
9786,2380,5491,a
9787,1044,5493,a
9788,3637,5496,a
9789,2751,5497,a
9790,229,5497,a
9791,2982,5497,a
9792,3167,5497,a
9793,2525,5497,a
9794,3210,5497,a
9795,4230,5498,a
9796,4909,5499,a
9797,681,5500,a
9798,4311,5501,a
9799,3508,5501,a
9800,2413,5501,a
9801,1611,5502,a
9802,2155,5502,a
9803,1266,5503,a
9804,4804,5504,a
9805,3188,5505,a
9806,1519,5505,a
9807,4029,5505,a
9808,4343,5506,a
9809,3551,5507,a
9810,4590,5508,a
9811,1513,5509,a
9812,3030,5509,a
9813,2174,5510,a
9814,58,5511,a
9815,2808,5512,a
9816,512,5513,a
9817,1179,5514,a
9818,4646,5515,a
9819,2285,5515,a
9820,4664,5515,a
9821,4666,5516,a
9822,2334,5517,a
9823,4929,5519,a
9824,4187,5520,a
9825,3264,5521,a
9826,2370,5521,a
9827,3566,5524,a
9828,4451,5525,a
9829,4603,5526,a
9830,4975,5527,a
9831,4988,5528,a
9832,582,5528,a
9833,2415,5528,a
9834,4310,5528,a
9835,4563,5529,a
9836,2782,5531,a
9837,2387,5531,a
9838,1205,5531,a
9839,1802,5531,a
9840,1921,5531,a
9841,2630,5531,a
9842,1942,5531,a
9843,1619,5531,a
9844,1107,5531,a
9845,1296,5531,a
9846,1675,5531,a
9847,1112,5531,a
9848,861,5531,a
9849,1576,5531,a
9850,2068,5531,a
9851,1926,5531,a
9852,2087,5531,a
9853,946,5531,a
9854,3642,5531,a
9855,1409,5531,a
9856,3136,5531,a
9857,2207,5531,a
9858,1484,5531,a
9859,915,5531,a
9860,1753,5531,a
9861,411,5531,a
9862,3632,5532,a
9863,1655,5532,a
9864,4251,5533,a
9865,574,5534,a
9866,4149,5535,a
9867,504,5536,a
9868,4917,5536,a
9869,2285,5536,a
9870,4041,5536,a
9871,2696,5536,a
9872,3784,5537,a
9873,4412,5537,a
9874,1020,5537,a
9875,2638,5537,a
9876,797,5537,a
9877,3852,5538,a
9878,4451,5538,a
9879,1768,5539,a
9880,3902,5540,a
9881,3454,5540,a
9882,2995,5540,a
9883,4053,5542,a
9884,4794,5542,a
9885,4343,5543,a
9886,4872,5544,a
9887,789,5546,a
9888,1726,5546,a
9889,394,5546,a
9890,4647,5546,a
9891,2066,5546,a
9892,1975,5546,a
9893,3930,5546,a
9894,3422,5546,a
9895,865,5546,a
9896,3934,5546,a
9897,1418,5546,a
9898,4422,5546,a
9899,3271,5546,a
9900,1474,5549,a
9901,2454,5550,a
9902,3868,5551,a
9903,3933,5551,a
9904,4438,5551,a
9905,4510,5551,a
9906,3635,5551,a
9907,2381,5552,a
9908,4125,5552,a
9909,3576,5552,a
9910,607,5552,a
9911,4705,5552,a
9912,1851,5552,a
9913,2114,5552,a
9914,1273,5552,a
9915,1893,5552,a
9916,1026,5552,a
9917,2487,5552,a
9918,529,5552,a
9919,4107,5553,a
9920,836,5554,a
9921,859,5554,a
9922,4199,5555,a
9923,478,5556,a
9924,496,5558,a
9925,382,5558,a
9926,4708,5559,a
9927,3951,5561,a
9928,4246,5562,a
9929,4365,5563,a
9930,846,5563,a
9931,5031,5568,a
9932,2661,5571,a
9933,980,5571,a
9934,2378,5571,a
9935,1554,5575,a
9936,4242,5576,a
9937,4847,5577,a
9938,3015,5579,a
9939,601,5580,a
9940,4461,5582,a
9941,3819,5584,a
9942,4818,5584,a
9943,4510,5585,a
9944,4437,5586,a
9945,3633,5587,a
9946,485,5588,a
9947,4486,5588,a
9948,4018,5588,a
9949,2742,5589,a
9950,2436,5589,a
9951,2311,5589,a
9952,1069,5589,a
9953,4074,5589,a
9954,3567,5589,a
9955,2012,5589,a
9956,66,5589,a
9957,4316,5589,a
9958,710,5589,a
9959,589,5589,a
9960,103,5589,a
9961,228,5589,a
9962,2066,5589,a
9963,4112,5589,a
9964,642,5590,a
9965,2823,5590,a
9966,218,5592,a
9967,1401,5592,a
9968,1576,5592,a
9969,310,5592,a
9970,442,5592,a
9971,4265,5593,a
9972,1700,5593,a
9973,2318,5593,a
9974,3147,5594,a
9975,4118,5594,a
9976,2994,5596,a
9977,4901,5598,a
9978,1335,5599,a
9979,2439,5602,a
9980,338,5603,a
9981,2985,5603,a
9982,2892,5603,a
9983,4585,5603,a
9984,2959,5603,a
9985,853,5604,a
9986,799,5604,a
9987,3479,5606,a
9988,3873,5607,a
9989,3507,5608,a
9990,2625,5609,a
9991,1230,5609,a
9992,3657,5609,a
9993,1310,5609,a
9994,3873,5609,a
9995,3987,5609,a
9996,3331,5609,a
9997,4135,5609,a
9998,1526,5609,a
9999,2177,5609,a
10000,3001,5610,a
10001,2390,5610,a
10002,4064,5610,a
10003,2721,5610,a
10004,713,5610,a
10005,345,5610,a
10006,1841,5610,a
10007,4901,5611,a
10008,467,5612,a
10009,3487,5612,a
10010,878,5614,a
10011,2268,5614,a
10012,2933,5614,a
10013,694,5614,a
10014,908,5614,a
10015,823,5614,a
10016,929,5614,a
10017,563,5614,a
10018,3978,5614,a
10019,535,5614,a
10020,1576,5615,a
10021,682,5615,a
10022,4941,5616,a
10023,1846,5617,a
10024,4597,5621,a
10025,776,5621,a
10026,2969,5621,a
10027,2350,5622,a
10028,869,5623,a
10029,3773,5623,a
10030,3553,5628,a
10031,3248,5628,a
10032,3454,5628,a
10033,3999,5629,a
10034,4985,5629,a
10035,2718,5631,a
10036,3515,5631,a
10037,487,5631,a
10038,3603,5631,a
10039,4743,5631,a
10040,1298,5631,a
10041,3598,5631,a
10042,3062,5631,a
10043,1908,5631,a
10044,4315,5632,a
10045,4634,5633,a
10046,2706,5635,a
10047,955,5636,a
10048,2266,5637,a
10049,688,5637,a
10050,3288,5637,a
10051,4055,5637,a
10052,4942,5637,a
10053,4339,5637,a
10054,1477,5638,a
10055,1047,5639,a
10056,3468,5640,a
10057,4148,5640,a
10058,1148,5640,a
10059,2562,5641,a
10060,2871,5641,a
10061,4790,5641,a
10062,156,5641,a
10063,4562,5643,a
10064,4221,5644,a
10065,113,5644,a
10066,394,5644,a
10067,653,5644,a
10068,1039,5644,a
10069,2359,5644,a
10070,4796,5645,a
10071,2935,5645,a
10072,420,5645,a
10073,3358,5646,a
10074,2088,5646,a
10075,5015,5647,a
10076,4446,5647,a
10077,1999,5647,a
10078,4105,5648,a
10079,859,5648,a
10080,5029,5649,a
10081,4555,5653,a
10082,470,5654,a
10083,1809,5657,a
10084,1549,5658,a
10085,436,5658,a
10086,3199,5658,a
10087,741,5658,a
10088,1292,5658,a
10089,3394,5658,a
10090,4442,5658,a
10091,3816,5658,a
10092,2431,5658,a
10093,2310,5658,a
10094,4604,5658,a
10095,843,5658,a
10096,2899,5658,a
10097,4130,5658,a
10098,1160,5658,a
10099,688,5658,a
10100,641,5659,a
10101,2705,5659,a
10102,3764,5660,a
10103,1773,5661,a
10104,2834,5661,a
10105,1849,5661,a
10106,293,5661,a
10107,2279,5661,a
10108,1378,5663,a
10109,5008,5667,a
10110,695,5667,a
10111,2227,5667,a
10112,2357,5668,a
10113,4786,5670,a
10114,3497,5671,a
10115,2436,5671,a
10116,20,5671,a
10117,2827,5671,a
10118,4686,5678,a
10119,4391,5678,a
10120,917,5679,a
10121,4190,5679,a
10122,3622,5679,a
10123,774,5679,a
10124,3925,5680,a
10125,1259,5680,a
10126,1231,5680,a
10127,764,5680,a
10128,2473,5680,a
10129,316,5680,a
10130,4100,5680,a
10131,3192,5680,a
10132,930,5680,a
10133,1329,5680,a
10134,2074,5680,a
10135,2080,5683,a
10136,3231,5683,a
10137,3842,5683,a
10138,3537,5685,a
10139,2375,5685,a
10140,378,5686,a
10141,3175,5687,a
10142,3273,5688,a
10143,3389,5689,a
10144,4399,5690,a
10145,4192,5691,a
10146,2587,5692,a
10147,2599,5696,a
10148,4264,5698,a
10149,3221,5699,a
10150,3658,5700,a
10151,4687,5701,a
10152,1007,5702,a
10153,4313,5703,a
10154,4805,5704,a
10155,1331,5705,a
10156,4809,5705,a
10157,4977,5706,a
10158,4658,5707,a
10159,1648,5708,a
10160,2647,5708,a
10161,2119,5708,a
10162,1489,5708,a
10163,4734,5709,a
10164,4551,5711,a
10165,3409,5712,a
10166,4749,5713,a
10167,428,5715,a
10168,3852,5716,a
10169,2297,5718,a
10170,210,5718,a
10171,3664,5718,a
10172,4415,5719,a
10173,833,5721,a
10174,1651,5722,a
10175,1580,5722,a
10176,483,5722,a
10177,5017,5723,a
10178,3819,5726,a
10179,4346,5727,a
10180,4769,5729,a
10181,140,5730,a
10182,4948,5733,a
10183,4819,5734,a
10184,4939,5735,a
10185,4637,5738,a
10186,1605,5738,a
10187,4768,5738,a
10188,3099,5740,a
10189,3331,5740,a
10190,809,5740,a
10191,1562,5741,a
10192,3133,5742,a
10193,1308,5742,a
10194,3115,5742,a
10195,3911,5742,a
10196,3261,5742,a
10197,986,5742,a
10198,3754,5742,a
10199,2047,5742,a
10200,1799,5742,a
10201,1398,5742,a
10202,3241,5742,a
10203,1104,5742,a
10204,2785,5742,a
10205,4076,5742,a
10206,3688,5743,a
10207,3983,5744,a
10208,3799,5746,a
10209,1365,5750,a
10210,4801,5751,a
10211,2730,5759,a
10212,2783,5760,a
10213,803,5763,a
10214,4778,5764,a
10215,3117,5765,a
10216,1860,5765,a
10217,3534,5765,a
10218,2568,5765,a
10219,566,5765,a
10220,2104,5765,a
10221,4143,5765,a
10222,989,5765,a
10223,1461,5765,a
10224,1874,5765,a
10225,2541,5765,a
10226,797,5765,a
10227,1904,5765,a
10228,1399,5766,a
10229,441,5766,a
10230,2020,5766,a
10231,4544,5768,a
10232,1876,5768,a
10233,1719,5768,a
10234,1916,5768,a
10235,2230,5768,a
10236,1883,5768,a
10237,106,5768,a
10238,4858,5769,a
10239,2168,5769,a
10240,4061,5771,a
10241,3378,5772,a
10242,656,5772,a
10243,3020,5772,a
10244,1230,5772,a
10245,4467,5772,a
10246,786,5772,a
10247,1620,5773,a
10248,847,5773,a
10249,464,5773,a
10250,3448,5773,a
10251,2563,5773,a
10252,1427,5773,a
10253,4779,5773,a
10254,2182,5773,a
10255,932,5773,a
10256,2836,5773,a
10257,1441,5773,a
10258,1930,5773,a
10259,63,5773,a
10260,3161,5773,a
10261,39,5773,a
10262,3820,5774,a
10263,333,5775,a
10264,3066,5775,a
10265,3543,5775,a
10266,1946,5775,a
10267,679,5775,a
10268,3481,5775,a
10269,1684,5775,a
10270,3135,5775,a
10271,1769,5775,a
10272,402,5775,a
10273,1104,5775,a
10274,825,5775,a
10275,2790,5775,a
10276,2125,5775,a
10277,2353,5775,a
10278,2888,5775,a
10279,986,5775,a
10280,1030,5775,a
10281,1438,5775,a
10282,3336,5776,a
10283,1738,5777,a
10284,1770,5778,a
10285,1672,5780,a
10286,1164,5780,a
10287,4106,5781,a
10288,2915,5781,a
10289,3860,5781,a
10290,1892,5782,a
10291,1434,5782,a
10292,79,5782,a
10293,4225,5783,a
10294,2409,5784,a
10295,171,5784,a
10296,363,5784,a
10297,1448,5784,a
10298,255,5785,a
10299,1154,5785,a
10300,5026,5786,a
10301,2134,5787,a
10302,881,5787,a
10303,3226,5787,a
10304,3077,5787,a
10305,2030,5787,a
10306,623,5787,a
10307,3213,5787,a
10308,1141,5787,a
10309,3500,5787,a
10310,2324,5787,a
10311,3238,5787,a
10312,2661,5787,a
10313,3090,5787,a
10314,4748,5788,a
10315,1686,5790,a
10316,4590,5790,a
10317,2104,5790,a
10318,3659,5790,a
10319,1287,5790,a
10320,2168,5791,a
10321,634,5791,a
10322,522,5791,a
10323,3770,5791,a
10324,4274,5792,a
10325,562,5793,a
10326,918,5793,a
10327,357,5793,a
10328,689,5793,a
10329,2593,5793,a
10330,2877,5794,a
10331,3204,5794,a
10332,3885,5794,a
10333,1670,5794,a
10334,3535,5794,a
10335,2384,5794,a
10336,1926,5794,a
10337,881,5794,a
10338,1293,5794,a
10339,1157,5794,a
10340,919,5795,a
10341,3303,5795,a
10342,4330,5795,a
10343,1493,5796,a
10344,5013,5796,a
10345,3033,5796,a
10346,47,5796,a
10347,3744,5797,a
10348,1256,5798,a
10349,4039,5798,a
10350,2446,5798,a
10351,1618,5798,a
10352,724,5798,a
10353,2934,5798,a
10354,3625,5799,a
10355,3509,5800,a
10356,4469,5801,a
10357,1530,5802,a
10358,742,5802,a
10359,3247,5803,a
10360,4562,5804,a
10361,647,5806,a
10362,3205,5806,a
10363,1467,5806,a
10364,3740,5809,a
10365,2661,5809,a
10366,3666,5810,a
10367,3424,5811,a
10368,2374,5812,a
10369,516,5813,a
10370,3097,5814,a
10371,1025,5814,a
10372,2861,5814,a
10373,2586,5814,a
10374,2555,5814,a
10375,1799,5814,a
10376,3911,5814,a
10377,1358,5814,a
10378,4082,5814,a
10379,4736,5815,a
10380,4922,5816,a
10381,2614,5817,a
10382,3968,5817,a
10383,1545,5817,a
10384,1609,5817,a
10385,269,5817,a
10386,368,5817,a
10387,5028,5818,a
10388,1382,5820,a
10389,3896,5820,a
10390,4108,5821,a
10391,3713,5822,a
10392,4053,5822,a
10393,3338,5823,a
10394,3445,5824,a
10395,2211,5825,a
10396,219,5825,a
10397,2495,5825,a
10398,1606,5825,a
10399,2781,5825,a
10400,2789,5825,a
10401,3758,5827,a
10402,3627,5828,a
10403,4443,5829,a
10404,4744,5830,a
10405,3729,5830,a
10406,4431,5830,a
10407,1861,5831,a
10408,2003,5832,a
10409,2648,5832,a
10410,1752,5832,a
10411,2801,5832,a
10412,461,5832,a
10413,4972,5832,a
10414,934,5832,a
10415,4486,5832,a
10416,4634,5833,a
10417,4751,5834,a
10418,743,5834,a
10419,4081,5836,a
10420,4389,5836,a
10421,4078,5836,a
10422,3913,5836,a
10423,814,5839,a
10424,1378,5840,a
10425,1190,5840,a
10426,1938,5840,a
10427,653,5840,a
10428,67,5840,a
10429,631,5840,a
10430,1708,5840,a
10431,1249,5840,a
10432,879,5840,a
10433,1765,5840,a
10434,121,5840,a
10435,2032,5840,a
10436,3435,5840,a
10437,2614,5840,a
10438,437,5840,a
10439,344,5840,a
10440,2419,5840,a
10441,1605,5840,a
10442,535,5840,a
10443,368,5840,a
10444,768,5840,a
10445,930,5840,a
10446,236,5840,a
10447,1031,5840,a
10448,2761,5840,a
10449,958,5840,a
10450,636,5840,a
10451,1163,5840,a
10452,1150,5840,a
10453,1601,5840,a
10454,1714,5840,a
10455,773,5840,a
10456,4025,5840,a
10457,75,5840,a
10458,600,5840,a
10459,1807,5840,a
10460,1082,5840,a
10461,446,5840,a
10462,381,5840,a
10463,3968,5840,a
10464,734,5840,a
10465,528,5840,a
10466,1387,5840,a
10467,1813,5840,a
10468,623,5840,a
10469,4494,5840,a
10470,1752,5840,a
10471,2505,5843,a
10472,4439,5845,a
10473,546,5846,a
10474,4376,5846,a
10475,3821,5846,a
10476,2356,5846,a
10477,5023,5850,a
10478,1705,5851,a
10479,4027,5852,a
10480,4262,5853,a
10481,2162,5853,a
10482,2918,5853,a
10483,1400,5854,a
10484,3906,5854,a
10485,1000,5854,a
10486,2029,5854,a
10487,2489,5854,a
10488,2260,5855,a
10489,4680,5856,a
10490,4318,5856,a
10491,3486,5856,a
10492,4013,5857,a
10493,1046,5858,a
10494,3095,5858,a
10495,4239,5860,a
10496,3557,5861,a
10497,4176,5862,a
10498,4939,5863,a
10499,4394,5865,a
10500,1211,5866,a
10501,1952,5866,a
10502,1577,5866,a
10503,4650,5866,a
10504,2633,5866,a
10505,4274,5868,a
10506,4102,5869,a
10507,3560,5870,a
10508,2441,5870,a
10509,1914,5871,a
10510,4893,5872,a
10511,4185,5873,a
10512,4061,5875,a
10513,3929,5875,a
10514,1201,5875,a
10515,267,5875,a
10516,1566,5876,a
10517,646,5876,a
10518,1057,5878,a
10519,4543,5880,a
10520,2844,5881,a
10521,26,5881,a
10522,3948,5881,a
10523,4695,5881,a
10524,3521,5881,a
10525,2050,5881,a
10526,2261,5881,a
10527,265,5881,a
10528,1015,5881,a
10529,2724,5881,a
10530,1454,5881,a
10531,1019,5881,a
10532,1023,5881,a
10533,1294,5881,a
10534,1006,5881,a
10535,1996,5881,a
10536,2112,5881,a
10537,2732,5881,a
10538,2726,5881,a
10539,953,5881,a
10540,2415,5881,a
10541,3202,5881,a
10542,5028,5882,a
10543,4491,5883,a
10544,3209,5883,a
10545,3443,5884,a
10546,1486,5885,a
10547,1260,5885,a
10548,2948,5886,a
10549,2958,5886,a
10550,4580,5886,a
10551,4872,5888,a
10552,3430,5889,a
10553,1111,5890,a
10554,2881,5891,a
10555,3451,5892,a
10556,2063,5893,a
10557,489,5893,a
10558,2883,5893,a
10559,238,5893,a
10560,131,5893,a
10561,241,5893,a
10562,1453,5893,a
10563,2644,5893,a
10564,1853,5893,a
10565,1279,5893,a
10566,3215,5893,a
10567,237,5893,a
10568,463,5893,a
10569,3527,5893,a
10570,961,5893,a
10571,128,5893,a
10572,1892,5893,a
10573,2836,5893,a
10574,1018,5893,a
10575,2023,5893,a
10576,4385,5894,a
10577,3374,5895,a
10578,4821,5896,a
10579,5040,5897,a
10580,2740,5898,a
10581,1062,5899,a
10582,4506,5900,a
10583,388,5901,a
10584,720,5901,a
10585,869,5901,a
10586,1304,5901,a
10587,4905,5902,a
10588,2772,5903,a
10589,1985,5903,a
10590,4840,5904,a
10591,4564,5904,a
10592,1692,5905,a
10593,1788,5905,a
10594,4378,5905,a
10595,1965,5905,a
10596,2025,5905,a
10597,3816,5905,a
10598,1420,5905,a
10599,1050,5906,a
10600,2579,5906,a
10601,2919,5906,a
10602,676,5906,a
10603,3818,5906,a
10604,4212,5906,a
10605,1088,5906,a
10606,4495,5906,a
10607,1588,5906,a
10608,2292,5906,a
10609,3766,5906,a
10610,979,5906,a
10611,2584,5907,a
10612,850,5907,a
10613,959,5908,a
10614,3232,5908,a
10615,2976,5908,a
10616,826,5908,a
10617,4954,5908,a
10618,3043,5908,a
10619,3500,5908,a
10620,817,5909,a
10621,3637,5910,a
10622,3524,5911,a
10623,3660,5914,a
10624,1395,5915,a
10625,510,5915,a
10626,3178,5915,a
10627,1287,5915,a
10628,557,5915,a
10629,424,5915,a
10630,2036,5915,a
10631,2146,5915,a
10632,229,5915,a
10633,393,5915,a
10634,277,5915,a
10635,4298,5916,a
10636,3509,5918,a
10637,4596,5919,a
10638,611,5919,a
10639,3455,5920,a
10640,4386,5921,a
10641,2346,5923,a
10642,3355,5924,a
10643,4460,5925,a
10644,899,5925,a
10645,2902,5925,a
10646,2787,5925,a
10647,765,5925,a
10648,841,5925,a
10649,1713,5926,a
10650,3218,5926,a
10651,3565,5926,a
10652,4164,5928,a
10653,4156,5929,a
10654,4290,5930,a
10655,2142,5931,a
10656,1749,5931,a
10657,2102,5933,a
10658,2410,5934,a
10659,1375,5934,a
10660,2712,5934,a
10661,4128,5935,a
10662,628,5939,a
10663,4301,5939,a
10664,4680,5939,a
10665,1637,5943,a
10666,453,5944,a
10667,1121,5945,a
10668,1255,5946,a
10669,4548,5948,a
10670,328,5950,a
10671,4056,5951,a
10672,4409,5951,a
10673,3008,5951,a
10674,2165,5952,a
10675,3293,5952,a
10676,3158,5952,a
10677,1527,5952,a
10678,4568,5952,a
10679,1548,5952,a
10680,3493,5952,a
10681,4426,5952,a
10682,3988,5952,a
10683,1301,5952,a
10684,3395,5952,a
10685,2675,5952,a
10686,2188,5952,a
10687,1219,5952,a
10688,1955,5953,a
10689,2517,5954,a
10690,2299,5954,a
10691,2405,5954,a
10692,3738,5954,a
10693,4654,5954,a
10694,3153,5955,a
10695,4553,5957,a
10696,2924,5958,a
10697,1543,5958,a
10698,2019,5958,a
10699,2397,5958,a
10700,1410,5958,a
10701,1632,5958,a
10702,1804,5958,a
10703,4685,5959,a
10704,4272,5960,a
10705,3672,5961,a
10706,1418,5962,a
10707,872,5962,a
10708,4010,5962,a
10709,1377,5962,a
10710,4374,5963,a
10711,233,5964,a
10712,4782,5966,a
10713,4327,5967,a
10714,1929,5967,a
10715,3974,5967,a
10716,4714,5967,a
10717,3858,5967,a
10718,3812,5967,a
10719,3240,5968,a
10720,3360,5969,a
10721,2348,5972,a
10722,540,5972,a
10723,2428,5975,a
10724,4860,5976,a
10725,2078,5978,a
10726,1721,5978,a
10727,3145,5979,a
10728,475,5979,a
10729,3198,5979,a
10730,1135,5979,a
10731,5007,5981,a
10732,1992,5982,a
10733,2176,5982,a
10734,1228,5982,a
10735,2800,5982,a
10736,2463,5983,a
10737,4750,5984,a
10738,1403,5985,a
10739,1684,5985,a
10740,4147,5985,a
10741,485,5985,a
10742,2986,5986,a
10743,3951,5986,a
10744,2282,5987,a
10745,2172,5990,a
10746,5025,5993,a
10747,1368,5994,a
10748,397,5995,a
10749,4178,5995,a
10750,918,5996,a
10751,95,5996,a
10752,4240,5996,a
10753,3377,5998,a
10754,1103,5999,a
10755,2163,5999,a
10756,1467,6000,a
10757,1923,6000,a
10758,3300,6002,a
10759,4400,6002,a
10760,717,6003,a
10761,3761,6004,a
10762,963,6005,a
10763,242,6007,a
10764,529,6007,a
10765,1258,6007,a
10766,733,6007,a
10767,1052,6007,a
10768,3939,6007,a
10769,1292,6007,a
10770,2414,6007,a
10771,566,6007,a
10772,2279,6007,a
10773,456,6007,a
10774,1171,6007,a
10775,1112,6007,a
10776,2400,6007,a
10777,855,6007,a
10778,301,6007,a
10779,697,6007,a
10780,2387,6007,a
10781,832,6007,a
10782,951,6007,a
10783,669,6007,a
10784,105,6007,a
10785,1563,6007,a
10786,1517,6007,a
10787,1131,6007,a
10788,225,6007,a
10789,2006,6007,a
10790,283,6007,a
10791,244,6007,a
10792,2569,6007,a
10793,1033,6007,a
10794,3895,6007,a
10795,2354,6007,a
10796,3813,6007,a
10797,3861,6008,a
10798,2371,6010,a
10799,4857,6011,a
10800,2668,6011,a
10801,4622,6012,a
10802,594,6012,a
10803,1206,6012,a
10804,3567,6012,a
10805,1367,6012,a
10806,4861,6013,a
10807,2703,6013,a
10808,2613,6014,a
10809,4441,6016,a
10810,4613,6017,a
10811,20,6018,a
10812,4228,6019,a
10813,1415,6020,a
10814,2420,6021,a
10815,133,6022,a
10816,4498,6024,a
10817,2809,6026,a
10818,510,6027,a
10819,419,6029,a
10820,2891,6030,a
10821,4790,6032,a
10822,3871,6034,a
10823,2277,6034,a
10824,4386,6034,a
10825,1753,6036,a
10826,1628,6036,a
10827,2668,6037,a
10828,2684,6038,a
10829,2741,6039,a
10830,490,6040,a
10831,1271,6043,a
10832,4286,6045,a
10833,2023,6046,a
10834,1582,6046,a
10835,720,6046,a
10836,2731,6046,a
10837,810,6046,a
10838,244,6046,a
10839,3945,6046,a
10840,2804,6046,a
10841,1759,6046,a
10842,3364,6047,a
10843,1770,6048,a
10844,141,6049,a
10845,4123,6050,a
10846,4882,6050,a
10847,595,6051,a
10848,343,6051,a
10849,76,6051,a
10850,3672,6051,a
10851,2327,6051,a
10852,3276,6051,a
10853,3644,6052,a
10854,4973,6052,a
10855,2805,6053,a
10856,49,6055,a
10857,602,6056,a
10858,249,6056,a
10859,2962,6056,a
10860,246,6056,a
10861,2821,6056,a
10862,3289,6057,a
10863,4479,6057,a
10864,1082,6057,a
10865,4138,6057,a
10866,4332,6057,a
10867,4278,6057,a
10868,2226,6057,a
10869,2117,6059,a
10870,60,6059,a
10871,3550,6060,a
10872,1361,6060,a
10873,4869,6060,a
10874,125,6061,a
10875,791,6061,a
10876,3880,6062,a
10877,146,6062,a
10878,648,6062,a
10879,304,6062,a
10880,761,6062,a
10881,4815,6063,a
10882,4864,6064,a
10883,3074,6064,a
10884,1562,6064,a
10885,2467,6066,a
10886,4377,6067,a
10887,4603,6067,a
10888,2322,6067,a
10889,4784,6067,a
10890,3215,6068,a
10891,3771,6069,a
10892,4667,6070,a
10893,4411,6073,a
10894,2805,6074,a
10895,1311,6074,a
10896,2287,6074,a
10897,3536,6074,a
10898,3181,6074,a
10899,1584,6074,a
10900,893,6074,a
10901,3387,6074,a
10902,2349,6075,a
10903,4473,6075,a
10904,834,6075,a
10905,3154,6075,a
10906,1443,6075,a
10907,3222,6076,a
10908,2054,6077,a
10909,1294,6078,a
10910,4152,6079,a
10911,579,6080,a
10912,1119,6081,a
10913,2941,6081,a
10914,3798,6082,a
10915,4643,6083,a
10916,1244,6084,a
10917,816,6084,a
10918,4570,6084,a
10919,4396,6085,a
10920,399,6086,a
10921,3865,6086,a
10922,2825,6088,a
10923,3208,6088,a
10924,1711,6089,a
10925,1781,6094,a
10926,3881,6095,a
10927,3544,6095,a
10928,266,6096,a
10929,2825,6097,a
10930,3208,6097,a
10931,2937,6099,a
10932,3295,6101,a
10933,1276,6101,a
10934,758,6101,a
10935,1922,6102,a
10936,2702,6102,a
10937,1824,6104,a
10938,863,6104,a
10939,2289,6104,a
10940,3482,6104,a
10941,581,6104,a
10942,1740,6104,a
10943,4093,6104,a
10944,625,6104,a
10945,2039,6104,a
10946,386,6104,a
10947,966,6104,a
10948,1842,6104,a
10949,4831,6104,a
10950,2249,6104,a
10951,3056,6104,a
10952,1193,6104,a
10953,103,6104,a
10954,3205,6104,a
10955,61,6104,a
10956,772,6104,a
10957,1812,6104,a
10958,3108,6105,a
10959,1505,6105,a
10960,284,6105,a
10961,4615,6105,a
10962,2062,6106,a
10963,4134,6108,a
10964,2782,6109,a
10965,4994,6110,a
10966,4580,6111,a
10967,2425,6112,a
10968,3949,6112,a
10969,3798,6113,a
10970,808,6114,a
10971,2041,6114,a
10972,1678,6114,a
10973,1211,6114,a
10974,3582,6115,a
10975,4149,6116,a
10976,1374,6117,a
10977,1683,6117,a
10978,3614,6117,a
